student,neighbourhood,schooldist,hoodname,age,sex,smoking_at_home,smoking_parents,smoking_siblings,alcohol,cannabis,tobacco,money,romantic,wave,friend_1,friend_2,friend_3,friend_4,friend_5,friend_6,bestfriend,bfperiod,bfwave
s061,1,0.9,Neighbourhood A,13,boy,yes,yes,no,NA,1 none,1 none,7,yes,t2,s038,s042,s056,s068,s083,s091,s079,from,t1
s061,1,0.9,Neighbourhood A,13,boy,yes,yes,no,4 once a week,1 none,1 none,10,yes,t3,s042,s079,s091,s092,s110,NA,s079,from,t1
s061,1,0.9,Neighbourhood A,13,boy,yes,yes,no,NA,1 none,1 none,3,yes,t1,s079,s047,s048,s056,s059,NA,s079,to,t1
s061,1,0.9,Neighbourhood A,13,boy,yes,yes,no,NA,1 none,1 none,7,yes,t2,s038,s042,s056,s068,s083,s091,s079,to,t1
s061,1,0.9,Neighbourhood A,13,boy,yes,yes,no,4 once a week,1 none,1 none,10,yes,t3,s042,s079,s091,s092,s110,NA,s079,to,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,4 once a week,3 occasional,2 occasional,10,yes,t1,s128,s031,s045,s046,s064,s152,s128,from,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s128,from,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s128,from,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,4 once a week,3 occasional,2 occasional,10,yes,t1,s128,s031,s045,s046,s064,s152,s128,to,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,NA,NA,NA,-1,NA,t3,NA,NA,NA,NA,NA,NA,s128,to,t1
s063,2,2.26,Neighbourhood B,13.5,girl,yes,yes,yes,NA,NA,NA,-1,NA,t2,NA,NA,NA,NA,NA,NA,s128,to,t1
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,4 once a week,4 regular,3 regular,15,yes,t1,s045,s063,s065,s066,s128,NA,s045,from,t1
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,4 once a week,3 occasional,3 regular,10,yes,t2,s045,s052,s065,s155,NA,NA,s045,from,t1
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,2 once or twice a year,3 occasional,3 regular,30,no,t3,s003,s045,s065,NA,NA,NA,s045,from,t1
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,4 once a week,4 regular,3 regular,15,yes,t1,s045,s063,s065,s066,s128,NA,s045,to,t2
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,4 once a week,3 occasional,3 regular,10,yes,t2,s045,s052,s065,s155,NA,NA,s045,to,t2
s064,1,0.9,Neighbourhood A,13.2,girl,yes,yes,yes,2 once or twice a year,3 occasional,3 regular,30,no,t3,s003,s045,s065,NA,NA,NA,s045,to,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,4 once a week,3 occasional,2 occasional,20,no,t1,s028,s052,s087,NA,NA,NA,s087,from,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,5 more than once a week,3 occasional,3 regular,10,yes,t2,s087,s052,s114,NA,NA,NA,s087,from,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,3 once a month,4 regular,3 regular,15,yes,t3,s052,s087,s107,NA,NA,NA,s087,from,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,4 once a week,3 occasional,2 occasional,20,no,t1,s028,s052,s087,NA,NA,NA,s087,to,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,5 more than once a week,3 occasional,3 regular,10,yes,t2,s087,s052,s114,NA,NA,NA,s087,to,t2
s065,1,0.9,Neighbourhood A,13.6,girl,yes,yes,yes,3 once a month,4 regular,3 regular,15,yes,t3,s052,s087,s107,NA,NA,NA,s087,to,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,7.5,no,t1,s052,s043,s056,s059,s064,s065,s052,from,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s125,s043,s059,s082,s115,NA,s052,from,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,2 tried once,1 none,15,no,t3,s013,s073,s082,s115,s125,NA,s052,from,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,7.5,no,t1,s052,s043,s056,s059,s064,s065,s052,to,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s125,s043,s059,s082,s115,NA,s052,to,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,2 tried once,1 none,15,no,t3,s013,s073,s082,s115,s125,NA,s052,to,t1
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,7.5,no,t1,s052,s043,s056,s059,s064,s065,s125,from,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s125,s043,s059,s082,s115,NA,s125,from,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,2 tried once,1 none,15,no,t3,s013,s073,s082,s115,s125,NA,s125,from,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,7.5,no,t1,s052,s043,s056,s059,s064,s065,s125,to,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,1 none,1 none,10,no,t2,s125,s043,s059,s082,s115,NA,s125,to,t2
s066,1,0.9,Neighbourhood A,13.1,girl,yes,yes,no,3 once a month,2 tried once,1 none,15,no,t3,s013,s073,s082,s115,s125,NA,s125,to,t2
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s037,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s037,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s037,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s037,to,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s037,to,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s037,to,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s053,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s053,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s053,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s053,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s053,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s053,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s083,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s083,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s083,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s083,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s083,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s083,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s085,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s085,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s085,from,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s085,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s085,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s085,to,t3
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s091,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s091,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s091,from,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,1,no,t1,s037,s053,s091,s056,s061,NA,s091,to,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t2,s037,s061,s083,s091,NA,NA,s091,to,t1
s068,1,0.9,Neighbourhood A,13.1,boy,no,no,no,NA,1 none,1 none,3,no,t3,s053,s083,s085,s091,s095,s127,s091,to,t1
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s032,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s032,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s032,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s032,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s032,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s032,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s048,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s048,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s048,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s048,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s048,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s048,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s062,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s062,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s062,from,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s062,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s062,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s062,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s074,from,t1
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s074,from,t1
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s074,from,t1
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,1 none,1 none,3.5,no,t1,s074,s078,s091,s103,s106,s113,s074,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,2 once or twice a year,3 occasional,1 none,5,no,t2,s032,s074,s080,s106,s113,NA,s074,to,t3
s069,2,2.26,Neighbourhood B,13.4,boy,yes,yes,no,3 once a month,3 occasional,1 none,5,yes,t3,s032,s048,s062,s074,s050,s106,s074,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,3 once a month,1 none,1 none,5,no,t1,s055,s059,s088,s089,s119,NA,s019,from,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,6.75,no,t2,s055,s066,s073,s082,s089,s125,s019,from,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t3,s019,s055,s152,NA,NA,NA,s019,from,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,3 once a month,1 none,1 none,5,no,t1,s055,s059,s088,s089,s119,NA,s019,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,6.75,no,t2,s055,s066,s073,s082,s089,s125,s019,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t3,s019,s055,s152,NA,NA,NA,s019,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,3 once a month,1 none,1 none,5,no,t1,s055,s059,s088,s089,s119,NA,s055,from,t1
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,6.75,no,t2,s055,s066,s073,s082,s089,s125,s055,from,t1
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t3,s019,s055,s152,NA,NA,NA,s055,from,t1
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,3 once a month,1 none,1 none,5,no,t1,s055,s059,s088,s089,s119,NA,s055,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,6.75,no,t2,s055,s066,s073,s082,s089,s125,s055,to,t3
s070,1,0.9,Neighbourhood A,13.6,girl,yes,yes,no,4 once a week,1 none,1 none,10,no,t3,s019,s055,s152,NA,NA,NA,s055,to,t3
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,3 occasional,1 none,10,yes,t1,s058,s067,s010,s146,s151,NA,s058,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,2 tried once,1 none,20,no,t2,s044,s058,s067,s140,s142,NA,s058,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,2 tried once,1 none,17.5,no,t3,s044,s058,s077,s146,s149,NA,s058,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,3 occasional,1 none,10,yes,t1,s058,s067,s010,s146,s151,NA,s058,to,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,2 tried once,1 none,20,no,t2,s044,s058,s067,s140,s142,NA,s058,to,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,2 tried once,1 none,17.5,no,t3,s044,s058,s077,s146,s149,NA,s058,to,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,3 occasional,1 none,10,yes,t1,s058,s067,s010,s146,s151,NA,s067,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,2 tried once,1 none,20,no,t2,s044,s058,s067,s140,s142,NA,s067,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,2 tried once,1 none,17.5,no,t3,s044,s058,s077,s146,s149,NA,s067,from,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,3 occasional,1 none,10,yes,t1,s058,s067,s010,s146,s151,NA,s067,to,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,4 once a week,2 tried once,1 none,20,no,t2,s044,s058,s067,s140,s142,NA,s067,to,t1
s071,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,2 tried once,1 none,17.5,no,t3,s044,s058,s077,s146,s149,NA,s067,to,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s016,from,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s016,from,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s016,from,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s016,to,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s016,to,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s016,to,t1
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s041,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s041,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s041,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s041,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s041,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s041,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s044,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s044,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s044,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s044,to,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s044,to,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s044,to,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s080,from,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s080,from,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s080,from,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s080,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s080,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s080,to,t3
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s126,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s126,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s126,from,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10,yes,t1,s016,s086,s120,s131,NA,NA,s126,to,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,4 once a week,3 occasional,3 regular,10.5,yes,t2,s041,s044,s126,s016,NA,NA,s126,to,t2
s072,1,0.9,Neighbourhood A,13.6,girl,yes,no,yes,3 once a month,3 occasional,3 regular,20,yes,t3,s041,s080,s016,NA,NA,NA,s126,to,t2
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,3 once a month,3 occasional,1 none,10,no,t1,s113,s049,s069,s083,s098,s103,s106,from,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,15,no,t2,s113,s106,NA,NA,NA,NA,s106,from,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,30,no,t3,s106,s049,s050,s057,s069,NA,s106,from,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,3 once a month,3 occasional,1 none,10,no,t1,s113,s049,s069,s083,s098,s103,s106,to,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,15,no,t2,s113,s106,NA,NA,NA,NA,s106,to,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,30,no,t3,s106,s049,s050,s057,s069,NA,s106,to,t3
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,3 once a month,3 occasional,1 none,10,no,t1,s113,s049,s069,s083,s098,s103,s113,from,t1
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,15,no,t2,s113,s106,NA,NA,NA,NA,s113,from,t1
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,30,no,t3,s106,s049,s050,s057,s069,NA,s113,from,t1
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,3 once a month,3 occasional,1 none,10,no,t1,s113,s049,s069,s083,s098,s103,s113,to,t2
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,15,no,t2,s113,s106,NA,NA,NA,NA,s113,to,t2
s074,2,2.26,Neighbourhood B,13.7,boy,no,no,no,4 once a week,4 regular,3 regular,30,no,t3,s106,s049,s050,s057,s069,NA,s113,to,t2
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,2 once or twice a year,2 tried once,1 none,10,no,t1,s076,s080,s083,s090,NA,NA,s076,from,t1
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,3 occasional,3 regular,10,no,t2,s074,s076,s080,NA,NA,NA,s076,from,t1
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,3 once a month,4 regular,3 regular,13,no,t3,s048,s062,s076,s080,s101,NA,s076,from,t1
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,2 once or twice a year,2 tried once,1 none,10,no,t1,s076,s080,s083,s090,NA,NA,s076,to,t1
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,5 more than once a week,3 occasional,3 regular,10,no,t2,s074,s076,s080,NA,NA,NA,s076,to,t1
s075,1,0.9,Neighbourhood A,13.1,boy,no,no,no,3 once a month,4 regular,3 regular,13,no,t3,s048,s062,s076,s080,s101,NA,s076,to,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,2 once or twice a year,1 none,1 none,7.5,no,t1,s072,s075,s044,s078,s080,s086,s072,from,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,1 none,1 none,20.5,no,t2,s084,s035,s044,s058,s067,s149,s072,from,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,2 tried once,1 none,12.5,no,t3,s035,s051,s075,s084,s101,s149,s072,from,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,2 once or twice a year,1 none,1 none,7.5,no,t1,s072,s075,s044,s078,s080,s086,s072,to,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,1 none,1 none,20.5,no,t2,s084,s035,s044,s058,s067,s149,s072,to,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,2 tried once,1 none,12.5,no,t3,s035,s051,s075,s084,s101,s149,s072,to,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,2 once or twice a year,1 none,1 none,7.5,no,t1,s072,s075,s044,s078,s080,s086,s075,from,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,1 none,1 none,20.5,no,t2,s084,s035,s044,s058,s067,s149,s075,from,t1
s076,2,2.26,Neighbourhood B,12.9,boy,yes,yes,no,3 once a month,2 tried once,1 none,12.5,no,t3,s035,s051,s075,s084,s101,s149,s075,from,t1
